78,"¿Si me enfermo y tengo una licencia médica, la empresa tiene la obligación de pagarme el salario por esos días?","No, la empresa no tiene la obligación de pagar esos días de licencia porque el contrato de trabajo se suspende, es decir, el trabajador no presta el servicio ni la empresa tiene el deber de pagar.  La ayuda que se le da al trabajador es a través de la SISALRIL (Superintendencia de Salud y Riesgos Laborales) mediante el subsidio por enfermedad común, siendo esta institución la que paga (un 60% del salario cuando la licencia sea ambulatoria y un 40% del salario cuando sea hospitalaria)  si el empleado cumple con los requisitos.    Si el empleado no cumple con los requisitos de la SISALRIL y no se puede tramitar el subsidio por enfermedad común, la empresa no tiene la obligación de pagar esos días de licencia médica. Art. 50 del CT, Resolución Administrativa No.00172-2009 emitida por la SISALRIL y Reglamento sobre el subsidio por enfermedad común emitido por el CNSS (Consejo Nacional de Seguridad Social)."
79," ¿Si me enfermo y tengo una licencia médica, tengo la obligación de llevar esa licencia a la empresa?","Sí, es obligatorio pues la empresa debe reportar esa licencia a la SISALRIL (Superintendencia de Salud y Riesgos Laborales) para que dicha institución emita el formulario por enfermedad común, teniendo el empleado o algún familiar el deber de llevar ese formulario para que su médico lo complete y devolverlo a la empresa."
80,¿Qué es una enfermedad común?,Es una alteración de la salud de origen distinto a una enfermedad profesional o accidente laboral. Reglamento sobre el subsidio por enfermedad común emitido por el CNSS (Consejo Nacional de Seguridad Social).
81,¿Cuándo tengo el derecho al subsidio por enfermedad común?,"El trabajador tendrá derecho a recibir el subsidio por enfermedad cuando sufra una enfermedad común, un accidente no laboral o por una incapacidad ocasionada por el estado de embarazo, a partir del cuarto día de la incapacidad y hasta un límite de veintiséis semanas, siempre y cuando haya cotizado durante los últimos 12 meses anteriores a la discapacidad. Art. 5 del Reglamento sobre el subsidio por enfermedad común emitido por el CNSS (Consejo Nacional de Seguridad Social)."
82,"¿Si tengo un accidente laboral, es decir, dentro de la empresa, la empresa está obligada a pagarme?","Si la empresa tiene inscrito al trabajador en la Tesorería de la Seguridad Social (TSS) y paga las cotizaciones a favor del mismo, no tiene el deber de pagar esos días de incapacidad, pero sí el deber de reportar ese accidente a la Administración de Riesgos Laborales (ARL), quien realizará una investigación y procederá a pagarle directamente al trabajador un porcentaje de su salario y el reembolso de gastos médicos. En cambio, si la empresa no tiene inscrito al trabajador en la TSS, deberá asumir el pago del salario por el tiempo de incapacidad más los gastos médicos que pueda incurrir el trabajador."
83,¿Durante mi licencia por maternidad la empresa está obligada a pagarme?,"Sí, la empresa debe pagar el salario durante la licencia por maternidad (por las 14 semanas) y luego solicita el reembolso de esos salarios pagados a la SISALRIL (Superintendencia de Salud y Riesgos Laborales) a través del subsidio por maternidad, siempre y cuando la trabajadora cumpla con los requisitos. Art. 50 del CT y Resolución Administrativa No.00157-2008, emitida por la SISALRIL y Reglamento sobre el subsidio por maternidad y lactancia emitido por el CNSS (Consejo Nacional de Seguridad Social). Si la empleada no cumple con los requisitos de la SISALRIL y no se puede tramitar el subsidio por maternidad, se recomienda que de todos modos la empresa pague esta licencia por la protección a la maternidad que otorga la Constitución de la República Dominicana."
84,"¿Cuando deba irme por licencia pre y post natal, qué debo entregar a la empresa?","El certificado médico que le emita el doctor y luego que la empresa obtenga el formulario de subsidio por maternidad y lactancia y se lo entregue, debe llevarlo donde su médico para que lo complete y así la empresa pueda solicitar el reembolso de los salarios pagados por la licencia de maternidad."
85,"¿Si voy a contraer matrimonio, cuantos días de licencia tengo y si son pagados?",Le corresponde cinco días de licencia con disfrute de salario. Art. 54 del CT.
86,"¿Si fallece uno de mis abuelos, padres, hijos, esposo/a o compañero/a (concubino/a), cuantos días de licencia tengo y si son pagados?",Le corresponde tres días de licencia con disfrute de salario. Art. 54 del CT.
87,"¿Si mi esposa da a luz, cuantos días de licencia tengo y si son pagados?",Le corresponde dos días de licencia con disfrute de salario. Art. 54 del CT.
88,"¿Si yo y mi empleador decidimos suspender por un tiempo mi contrato de trabajo porque voy hacer unos estudios fuera del país, la empresa está obligada a pagarme el salario por esos días?","No, no está obligada. Las obligaciones de ambas partes cesan hasta que el trabajador se reintegre nuevamente  a su puesto de trabajo. Si la empresa decide continuar pagando es porque desea no por una obligación. Art.50 del CT."
89,¿Qué es la modificación de un contrato de trabajo?,"Un contrato de trabajo se modifica cuando se alteran las condiciones iniciales que ambas partes pactaron, ya sea un cambio de horario, de puesto de trabajo, de salario, entre otras. "
90,¿Cuándo se puede modificar un contrato de trabajo?,"Un contrato de trabajo puede modificarse por mutuo acuerdo entre las partes; por efecto de los convenios colectivos de condiciones de trabajo, en caso de existir o por alguna disposición de la ley. En cualquier caso, es necesario el consentimiento del trabajador y que los cambios siempre vayan en su beneficio, no en su perjuicio. Art. 62 del CT."
91,"¿Si la empresa donde trabajo la venden y llegan nuevos dueños, qué pasa con mi contrato de trabajo?","El contrato de trabajo que mantenía con la antigua empresa no puede ser modificado y aunque se transfieran todos los empleados de una empresa a otra, los trabajadores mantendrán todos sus derechos y nunca podrán extinguirse sus derechos adquiridos. Por tanto, todo debe seguir igual, lo único que modificará su contrato es el cambio de empleador, lo cual debe ser conocido por el trabajador. Art. 63 del CT."
92,¿Puede una empresa dominicana tener la mayoría de empleados extranjeros?,No. Por lo menos el ochenta por ciento de toda la plantilla deben ser dominicanos y un veinte por ciento de extranjeros. Esto para asegurar el trabajo a los dominicanos. Art. 135 del CT.
93,"¿Si la empresa donde trabajo se ve obligada a disminuir el personal por alguna causa autorizada en la ley, puede desahuciar a los empleados que desee o hay alguna regla?","Sí, hay una regla que se debe respetar. Las reducciones deben ser hechas en el siguiente orden: 1.Trabajadores extranjeros solteros; 2. Trabajadores extranjeros casados. 3. Trabajadores extranjeros casados con personas dominicanas; 4. Trabajadores extranjeros que hayan procreados hijos dominicanos. 5. Trabajadores dominicanos solteros. 6. Trabajadores dominicanos casados. Es decir que la ley otorga más protección a los trabajadores dominicanos y que tengan mayores compromisos como son el matrimonio y los hijos. Art. 141 del CT."
94,¿Qué es la jornada de trabajo y cuál es la duración máxima fijada por la ley?,"La jornada de trabajo es el tiempo de trabajo efectivo que emplea un trabajador y que está sujeto a un salario. Su duración máxima son ocho horas por día y cuarenta y cuatro horas por semana, salvo ciertas excepciones establecidas en la ley. Art. 147 del CT."
95,¿La jornada máxima de trabajo de 08 horas diarias y 44 horas semanales aplica a todos los trabajadores?,"No. La duración máxima no se aplica a los trabajadores que actúan como representantes o mandatarios del empleador, como son los gerentes y los administradores ni a los trabajadores que desempeñan puestos de dirección o inspección. Art. 150 del CT."
96,¿La jornada máxima de trabajo de 08 horas diarias y 44 horas semanales podría variar en algunos casos?,Sí. En dos casos:  -La jornada de trabajo en tareas o condiciones declaradas peligrosas o insalubres no puede exceder de seis horas diarias ni de treinta y seis horas semanales. Art. 148 del CT. -La jornada de trabajo de los trabajadores que ejecutan labores intermitentes no puede exceder de diez horas diarias. Art. 150 del CT.
97,¿Cuáles son las tareas o condiciones declaradas peligrosas o insalubres?,"Corresponde al Ministerio de Trabajo fijar cuáles son esos trabajos (art. 148 del CT) y están contemplados en la Resolución No. 02-93, de fecha 13 de enero 1993. Aquí la jornada no puede exceder de seis horas diarias ni de treinta y seis horas semanales."
98,¿Cuáles son las labores de ejecución intermitente?,"Las labores que requieren la sola presencia del trabajador en su lugar de trabajo y esos puestos están definidos: los porteros, ascensoristas, serenos, guardianes, conserjes, barberos, sastres, empleados de bombas de expendio de gasolina, capataces, mozos de bares, cafés y restaurantes, manicuristas y los camareros. Aquí la jornada puede extenderse hasta diez horas diarias. Art. 150 del CT y Resolución No. 04-93, de fecha 12 de enero de 1993."
99,¿Cuáles tipos de jornada establece la ley?,"Jornada diurna que es la comprendida entre las siete de la mañana y las nueve de la noche; jornada nocturna que es la comprendida entre las nueve de la noche y la siete de la mañana; y la jornada mixta que es la que comprende períodos de las jornadas diurnas y nocturnas, siempre que el período nocturno sea menor de tres horas pues en caso contrario, es decir, si se trabajan tres horas nocturnas o más, se reputa como jornada nocturna. Art. 149 del CT."
100,¿Qué se entiende como trabajo efectivo empleado por el trabajador?,"El tiempo durante el cual el trabajador está a disposición exclusiva de su empleador; El tiempo que un trabajador permanece inactivo dentro  de la jornada, cuando la inactividad es extraña a su voluntad, a su negligencia o a las causas legítimas de suspensión del contrato. El tiempo requerido para su alimentación dentro de la jornada, cuando la naturaleza del trabajo o la voluntad del empleador exigen la permanencia del trabajador en el lugar donde se realiza su labor. Art. 151 del CT."
